id,Gender,Travel,Age,Mode of reservation,Class,Distance Travelled,Departure/Arrival time convenient,Ease of Online booking,Platform Number,Food Service,Railway service,Seat comfort,Ticket-collector service,Washroom service,Baggage security score,Compartment safety score,Cleanliness,Departure Delay in Minutes,Arrival Delay in Minutes,satisfaction
33959,Female,non-frequent,15,online,first-class,2556.8,0,5,4,3,5,5,3,5,5,5,3,61,42.0,1
5026,Female,frequent,48,offline,first-class,484.8,4,2,2,5,4,5,2,2,2,4,3,0,2.0,0
44157,Female,non-frequent,30,online,second-class,366.40000000000003,0,3,4,3,3,3,4,4,3,3,3,0,4.0,0
61057,Female,frequent,55,online,first-class,2724.8,1,4,1,4,5,4,4,4,4,5,3,60,64.0,1
107942,Male,frequent,21,offline,second-class,977.6,5,3,1,5,3,5,2,4,2,1,5,0,0.0,0
42374,Female,frequent,8,offline,second-class,1161.6000000000001,5,2,4,1,2,1,4,3,1,5,1,0,0.0,0
19975,Male,frequent,12,offline,second-class,891.2,5,3,2,2,3,2,2,5,4,3,2,0,9.0,0
90245,Female,non-frequent,23,online,second-class,1153.6000000000001,5,5,3,5,5,5,4,3,3,3,5,6,0.0,0
121741,Female,frequent,69,offline,second-class,2360.0,4,3,3,1,2,3,5,3,5,4,3,0,3.0,0
57703,Male,frequent,47,offline,second-class,1387.2,4,4,4,2,4,2,2,2,3,5,2,0,0.0,0
31095,Female,frequent,29,online,first-class,1622.4,0,0,3,3,0,3,3,5,4,1,3,23,39.0,0
119504,Female,frequent,47,online,first-class,2966.4,2,3,3,2,5,4,4,4,4,5,3,0,14.0,1
10989,Male,non-frequent,55,online,first-class,432.0,2,2,4,2,2,2,2,3,4,2,2,328,330.0,0
121686,Female,frequent,64,offline,second-class,524.8000000000001,3,2,3,4,2,3,4,2,3,4,2,0,0.0,0
47458,Female,frequent,26,offline,second-class,851.2,5,2,3,5,2,5,5,5,4,4,5,0,0.0,0
8768,Male,frequent,72,online,first-class,3308.8,2,2,2,2,3,3,2,3,2,2,3,0,8.0,0
18267,Male,frequent,53,offline,second-class,286.40000000000003,3,1,3,2,1,2,3,1,1,3,2,0,0.0,0
20634,Male,frequent,40,online,first-class,6380.8,4,4,4,1,3,2,5,4,5,3,1,0,21.0,1
45953,Female,frequent,21,offline,second-class,900.8000000000001,5,2,3,5,2,5,3,4,4,3,5,62,53.0,0
18931,Female,frequent,70,offline,second-class,716.8000000000001,5,3,3,2,5,5,5,3,5,3,4,34,28.0,0
98258,Female,frequent,39,online,first-class,3505.6000000000004,1,3,1,4,4,5,4,4,4,4,5,0,3.0,1
51401,Female,frequent,45,offline,handicapped-class,174.4,5,3,2,3,4,5,3,5,5,5,5,175,165.0,0
84047,Male,frequent,52,online,first-class,3830.4,5,5,5,4,4,4,4,5,5,4,4,189,185.0,1
14780,Female,frequent,51,online,first-class,3304.0,4,4,4,2,4,4,3,3,3,3,3,0,0.0,0
50663,Female,frequent,38,offline,second-class,400.0,5,1,5,5,1,1,4,2,4,5,5,36,44.0,0
88278,Female,frequent,41,online,first-class,6176.0,2,2,2,3,4,4,2,2,2,3,5,0,0.0,1
119411,Female,frequent,63,online,second-class,638.4000000000001,5,5,5,4,4,3,2,2,2,1,3,0,0.0,0
123379,Female,frequent,49,online,first-class,3300.8,2,5,2,5,5,5,3,3,3,5,3,0,0.0,1
111653,Female,non-frequent,22,online,second-class,2492.8,0,0,4,5,1,5,4,4,3,4,5,18,10.0,0
92709,Female,non-frequent,19,online,second-class,1308.8000000000002,4,4,2,5,4,5,4,4,3,4,5,0,8.0,0
74756,Female,frequent,32,offline,second-class,1928.0,2,2,2,3,2,3,2,5,3,4,3,0,0.0,0
15799,Female,non-frequent,22,online,second-class,228.8,3,2,3,3,2,3,4,3,4,1,3,0,0.0,0
23688,Female,frequent,24,online,first-class,116.80000000000001,4,4,4,3,3,2,2,2,4,1,3,26,20.0,0
56955,Male,frequent,33,online,first-class,4104.0,2,2,2,1,1,1,2,5,1,3,1,0,0.0,0
124546,Female,non-frequent,13,offline,second-class,2041.6000000000001,3,4,3,5,4,5,5,2,3,1,5,39,26.0,0
321,Male,frequent,42,online,first-class,4974.400000000001,1,1,1,2,3,4,2,2,2,1,3,0,8.0,0
123725,Female,frequent,68,online,handicapped-class,342.40000000000003,5,5,5,1,3,3,1,1,1,1,1,0,0.0,0
115094,Male,frequent,48,online,first-class,4265.6,4,4,4,3,5,5,4,4,4,5,4,4,0.0,1
6159,Male,frequent,72,online,second-class,801.6,1,1,1,1,1,1,3,4,3,1,1,10,10.0,0
63600,Female,frequent,56,online,first-class,2304.0,3,3,3,4,5,5,3,4,4,5,5,248,262.0,1
1855,Female,frequent,67,offline,first-class,1489.6000000000001,5,2,2,2,4,5,2,2,2,5,4,47,52.0,0
118112,Female,frequent,50,offline,second-class,3198.4,5,4,5,5,5,4,5,4,5,5,3,3,0.0,0
111589,Female,frequent,43,offline,second-class,1412.8000000000002,2,2,4,2,4,4,1,2,1,3,2,1,0.0,0
118708,Female,frequent,28,offline,second-class,993.6,2,1,3,1,1,1,3,1,3,1,1,0,0.0,0
5697,Female,non-frequent,39,online,second-class,478.40000000000003,3,3,3,2,3,2,2,1,4,3,2,0,0.0,0
97298,Male,frequent,55,online,first-class,4040.0,5,5,5,2,4,5,5,5,5,5,3,114,120.0,1
237,Male,frequent,7,offline,first-class,1150.4,5,3,2,2,3,2,3,4,5,3,2,0,2.0,0
66482,Female,frequent,34,online,second-class,715.2,2,2,2,3,3,3,4,2,4,2,3,1,9.0,0
17536,Female,non-frequent,80,online,first-class,403.20000000000005,1,1,3,4,4,1,1,1,1,4,4,8,4.0,0
32639,Female,frequent,53,online,first-class,260.8,4,4,4,1,3,4,1,1,3,2,4,0,6.0,0
110956,Female,non-frequent,23,online,handicapped-class,646.4000000000001,2,4,3,4,4,4,5,3,4,4,4,253,229.0,0
119419,Male,frequent,27,offline,second-class,638.4000000000001,1,5,2,3,5,3,4,3,1,1,3,0,0.0,1
52358,Male,frequent,50,offline,second-class,721.6,2,4,3,3,4,3,1,1,4,4,3,0,0.0,0
60806,Male,frequent,50,online,first-class,4803.2,3,2,2,5,4,5,5,5,5,4,5,73,68.0,1
120401,Male,non-frequent,18,online,second-class,718.4000000000001,4,4,4,2,4,2,4,2,3,2,2,11,3.0,0
52770,Male,frequent,40,online,first-class,2998.4,2,2,2,2,5,4,4,4,4,2,4,20,10.0,1
97438,Female,non-frequent,38,online,second-class,936.0,1,2,4,4,2,4,3,5,4,1,4,5,0.0,0
10689,Female,frequent,43,online,second-class,118.4,5,5,5,4,4,3,4,4,4,4,3,0,0.0,0
55852,Male,frequent,12,offline,second-class,2265.6,5,2,2,2,2,2,5,3,5,5,2,0,0.0,0
39762,Male,frequent,27,online,second-class,873.6,1,1,1,5,5,5,5,5,2,1,5,0,0.0,1
58331,Female,frequent,23,offline,second-class,2782.4,1,1,3,4,1,4,2,2,2,3,4,19,18.0,0
127737,Female,frequent,55,online,first-class,4460.8,2,3,2,1,4,3,2,2,2,2,1,0,0.0,0
64207,Male,frequent,13,offline,second-class,1364.8000000000002,5,2,4,5,2,4,4,2,5,4,5,19,7.0,0
82436,Male,frequent,49,online,first-class,5376.0,1,1,1,1,4,3,2,2,2,2,4,0,0.0,0
47082,Male,frequent,22,offline,second-class,1022.4000000000001,5,1,1,2,1,2,3,3,1,1,2,0,0.0,0
47834,Female,frequent,38,online,second-class,880.0,3,3,3,4,3,4,2,5,3,3,4,0,0.0,0
21512,Male,frequent,55,offline,second-class,489.6,4,1,4,2,1,3,1,4,3,2,2,0,0.0,0
69359,Female,frequent,53,online,first-class,5811.200000000001,1,1,1,2,5,5,5,5,5,5,3,0,0.0,1
115410,Male,non-frequent,32,online,second-class,667.2,2,4,4,4,5,5,5,3,3,5,5,168,152.0,0
45084,Male,frequent,48,online,second-class,313.6,1,1,1,4,4,4,1,5,4,2,4,1,0.0,0
47104,Female,frequent,33,online,handicapped-class,700.8000000000001,2,2,2,2,1,2,3,5,4,2,2,0,0.0,0
41141,Female,frequent,11,offline,second-class,305.6,4,1,5,3,1,1,3,3,5,5,3,0,0.0,0
111793,Female,non-frequent,33,online,first-class,558.4,1,1,2,3,1,3,5,5,5,3,3,14,15.0,0
108519,Male,frequent,50,offline,second-class,830.4000000000001,5,2,5,4,2,4,5,4,5,5,4,0,0.0,0
18724,Male,frequent,59,offline,handicapped-class,203.20000000000002,5,3,3,1,3,1,5,5,4,3,1,0,0.0,0
16349,Female,frequent,21,online,second-class,256.0,2,2,2,4,4,4,3,4,4,3,4,83,78.0,0
21089,Female,frequent,32,online,first-class,3790.4,1,3,3,1,1,2,4,3,4,1,1,0,0.0,0
30192,Male,frequent,22,online,handicapped-class,1160.0,3,3,3,3,4,3,2,1,3,3,3,0,8.0,0
71722,Female,non-frequent,35,online,second-class,1420.8000000000002,3,3,3,4,3,5,2,2,4,3,4,13,9.0,0
114794,Male,frequent,49,online,first-class,6232.0,2,2,2,3,5,5,5,5,5,5,3,0,0.0,1
57490,Female,frequent,12,offline,first-class,1720.0,2,2,2,3,2,3,1,2,3,4,3,0,0.0,0
19285,Female,frequent,30,online,first-class,478.40000000000003,5,3,5,5,5,5,4,4,1,5,5,0,0.0,1
50473,Male,non-frequent,26,online,second-class,174.4,0,4,4,3,4,3,2,5,3,5,3,0,0.0,0
2899,Male,frequent,40,offline,second-class,785.6,3,2,3,5,2,5,1,3,3,2,5,36,30.0,0
115420,Male,frequent,68,online,first-class,646.4000000000001,5,3,5,1,4,3,2,2,2,1,4,18,10.0,0
51445,Male,frequent,61,offline,handicapped-class,673.6,3,3,4,3,3,3,3,1,1,1,3,0,0.0,0
112104,Female,frequent,10,offline,second-class,1699.2,3,1,5,4,1,4,3,5,5,4,4,0,0.0,0
50831,Female,frequent,29,offline,second-class,334.40000000000003,3,2,4,4,2,4,1,4,1,4,4,1,0.0,0
105678,Female,frequent,20,online,first-class,2851.2000000000003,5,5,5,2,2,2,2,1,3,4,2,2,23.0,0
22526,Male,non-frequent,30,online,handicapped-class,228.8,3,3,5,5,3,3,1,5,1,3,5,0,0.0,0
128506,Female,frequent,27,offline,second-class,1041.6000000000001,5,2,4,1,2,2,4,1,5,1,1,0,0.0,0
9078,Male,frequent,50,offline,second-class,172.8,5,0,2,5,0,4,5,2,4,5,5,0,8.0,0
116495,Female,frequent,50,offline,second-class,593.6,4,1,3,1,3,3,2,4,4,3,3,218,217.0,0
62269,Female,frequent,27,offline,handicapped-class,4104.0,1,0,3,1,0,1,4,1,4,1,1,6,0.0,0
125284,Male,frequent,51,online,first-class,4384.0,2,5,2,5,4,5,5,5,5,3,3,0,0.0,1
126890,Female,frequent,67,offline,second-class,3400.0,5,1,2,1,3,1,3,1,3,3,4,0,1.0,0
45943,Female,frequent,14,offline,second-class,1294.4,2,4,4,3,4,3,1,5,3,3,3,13,32.0,0
112760,Female,frequent,35,online,first-class,940.8000000000001,3,3,3,2,3,3,3,4,3,4,1,0,0.0,0
9448,Male,frequent,41,online,first-class,5038.400000000001,1,1,1,5,4,3,2,2,2,1,3,0,0.0,0
33169,Male,frequent,49,offline,second-class,163.20000000000002,4,1,5,4,1,4,3,1,4,1,4,0,1.0,0
28282,Male,frequent,55,offline,second-class,3843.2000000000003,2,1,4,1,2,2,2,3,4,2,2,0,3.0,0
15626,Male,frequent,33,offline,second-class,473.6,2,2,2,4,2,4,1,1,3,1,4,0,0.0,0
6284,Female,frequent,56,offline,second-class,936.0,4,1,1,3,4,4,1,1,1,4,5,86,109.0,0
76440,Female,frequent,32,offline,second-class,648.0,3,3,4,3,3,3,1,4,4,1,3,0,0.0,0
107041,Male,non-frequent,33,online,second-class,632.0,3,2,3,5,2,5,4,1,4,2,5,23,18.0,0
18353,Female,frequent,70,offline,first-class,502.40000000000003,2,2,2,3,3,2,4,2,2,4,1,81,93.0,0
96790,Male,frequent,49,online,first-class,2520.0,3,3,3,2,4,5,5,5,5,5,3,5,18.0,1
127080,Female,frequent,42,online,second-class,592.0,1,1,1,1,2,1,4,4,4,3,3,0,0.0,1
10056,Female,non-frequent,27,online,first-class,521.6,1,1,4,3,1,3,4,3,4,5,3,0,4.0,0
63073,Female,frequent,69,offline,second-class,1547.2,5,2,2,4,4,5,1,2,5,4,4,27,12.0,0
20682,Female,frequent,16,offline,second-class,883.2,4,2,3,5,2,2,4,1,5,3,5,0,25.0,0
10611,Female,frequent,57,online,first-class,252.8,5,5,5,1,3,3,3,3,3,2,1,0,0.0,0
46614,Male,frequent,38,online,second-class,200.0,5,5,5,3,3,3,4,5,3,3,3,29,24.0,0
78487,Male,frequent,28,online,second-class,1065.6000000000001,4,4,4,2,1,2,4,3,4,4,2,32,27.0,0
128388,Male,frequent,51,online,first-class,540.8000000000001,2,2,2,1,2,3,2,2,2,2,3,43,38.0,0
51839,Male,frequent,69,offline,handicapped-class,592.0,1,3,3,1,3,1,3,2,2,3,1,59,59.0,0
79370,Male,frequent,42,online,first-class,5774.400000000001,5,5,5,4,5,5,4,4,4,5,5,0,0.0,1
40433,Male,non-frequent,21,online,second-class,280.0,4,5,4,4,5,4,3,3,3,2,4,0,0.0,0
19519,Female,frequent,45,offline,second-class,1563.2,4,2,5,5,5,5,4,2,4,4,3,0,0.0,0
125009,Male,frequent,29,offline,second-class,294.40000000000003,4,2,4,1,2,5,4,1,4,2,1,0,0.0,0
108655,Male,frequent,29,online,first-class,2795.2000000000003,3,3,3,3,3,3,1,1,2,3,3,11,14.0,0
17534,Male,frequent,39,online,second-class,475.20000000000005,2,3,2,4,4,4,1,3,2,2,4,3,0.0,1
24379,Male,frequent,38,online,first-class,1070.4,1,1,1,1,5,4,5,5,5,5,4,0,6.0,1
23636,Male,frequent,32,offline,second-class,1457.6000000000001,2,3,2,5,3,5,3,3,1,1,5,0,0.0,0
115173,Male,non-frequent,36,online,first-class,593.6,1,1,5,3,1,3,3,5,5,3,3,0,0.0,0
93897,Male,frequent,32,offline,second-class,944.0,5,2,3,3,2,3,5,2,5,4,3,0,0.0,0
25484,Male,frequent,41,online,first-class,769.6,2,2,2,1,4,4,5,5,5,4,3,3,0.0,1
127232,Female,frequent,15,offline,second-class,2336.0,4,1,3,4,1,5,5,5,5,3,4,0,0.0,0
80323,Male,frequent,19,offline,second-class,1193.6000000000001,1,1,4,5,1,5,3,1,3,3,5,0,4.0,0
57728,Male,frequent,36,online,second-class,2806.4,1,4,1,2,2,2,2,2,2,3,2,9,6.0,0
123316,Male,frequent,44,online,handicapped-class,524.8000000000001,1,1,1,2,2,2,2,3,3,2,2,0,0.0,0
47535,Male,frequent,14,offline,second-class,958.4000000000001,5,4,5,3,4,3,3,2,5,1,3,0,0.0,0
63036,Male,frequent,23,online,second-class,907.2,5,5,5,3,3,1,2,2,3,3,3,20,16.0,0
28196,Male,frequent,11,offline,second-class,880.0,2,1,2,4,1,4,2,1,3,2,4,0,0.0,0
59692,Male,frequent,41,offline,second-class,1259.2,5,1,3,1,1,1,4,3,5,4,1,0,0.0,0
32586,Male,non-frequent,24,online,second-class,161.60000000000002,4,3,1,5,3,4,5,2,5,2,5,0,0.0,0
69985,Male,frequent,36,online,second-class,377.6,1,1,1,2,2,2,1,5,3,2,2,0,7.0,0
69324,Female,non-frequent,42,online,first-class,1656.0,1,1,2,3,1,3,3,4,4,3,3,0,0.0,0
8243,Male,non-frequent,33,offline,second-class,536.0,4,3,4,4,3,4,4,4,5,3,4,0,0.0,0
16970,Male,frequent,9,offline,handicapped-class,312.0,3,3,4,4,3,4,3,5,4,4,4,0,0.0,0
21736,Male,non-frequent,23,online,second-class,900.8000000000001,5,4,1,4,4,4,2,4,5,3,4,5,0.0,0
74121,Female,frequent,39,online,first-class,2816.0,3,3,3,5,4,5,5,5,5,5,4,0,26.0,1
57489,Female,frequent,58,online,first-class,1720.0,1,1,1,4,1,1,2,2,2,1,2,13,10.0,0
98241,Female,frequent,44,online,first-class,1715.2,1,1,1,2,4,5,5,5,5,3,3,37,38.0,1
95893,Female,frequent,26,offline,second-class,928.0,4,2,4,5,2,5,3,3,3,3,5,11,0.0,0
65967,Male,non-frequent,27,online,first-class,2195.2000000000003,4,4,3,2,4,2,4,5,5,3,2,60,22.0,0
47529,Male,frequent,19,offline,second-class,918.4000000000001,5,1,3,4,1,4,2,5,5,3,4,64,53.0,0
83644,Male,frequent,28,offline,first-class,923.2,4,3,3,1,3,1,3,5,4,5,1,0,0.0,0
114403,Female,frequent,49,online,first-class,4420.8,1,1,1,4,4,5,5,5,5,4,3,30,33.0,1
16717,Female,frequent,30,online,handicapped-class,454.40000000000003,4,4,4,3,3,3,1,5,3,1,3,0,0.0,0
21903,Female,non-frequent,29,online,second-class,804.8000000000001,4,3,4,4,3,4,3,4,2,3,4,0,0.0,0
36863,Male,frequent,36,online,first-class,5164.8,4,4,4,4,4,4,4,4,3,4,4,176,175.0,0
126832,Male,frequent,49,online,second-class,3673.6000000000004,5,5,5,2,2,2,3,2,2,1,2,0,0.0,0
44780,Male,frequent,8,online,first-class,5051.200000000001,2,2,2,3,3,3,1,4,4,1,3,36,30.0,0
78185,Female,frequent,29,online,first-class,414.40000000000003,3,2,3,5,5,5,5,5,4,3,5,0,2.0,1
39266,Female,non-frequent,21,online,second-class,276.8,4,1,3,3,1,3,4,4,4,3,3,91,97.0,0
116304,Female,frequent,33,offline,second-class,596.8000000000001,0,4,5,4,4,4,5,4,4,5,4,27,28.0,0
86587,Female,frequent,69,offline,second-class,2030.4,4,2,3,2,4,5,3,2,3,5,3,4,0.0,0
76603,Male,frequent,51,online,first-class,4761.6,5,5,5,4,4,3,1,1,1,1,4,7,8.0,0
44350,Female,frequent,56,offline,handicapped-class,492.8,1,4,3,4,2,2,1,4,1,2,3,0,0.0,0
40866,Male,frequent,68,offline,second-class,944.0,3,3,3,5,3,4,3,4,3,3,5,20,10.0,0
79759,Female,non-frequent,24,online,second-class,1721.6000000000001,5,5,3,3,5,3,3,3,5,5,3,0,0.0,0
7198,Female,non-frequent,25,online,first-class,216.0,5,1,3,1,1,1,5,2,5,3,1,0,5.0,0
76166,Male,frequent,14,offline,second-class,873.6,3,2,3,2,2,2,4,4,3,1,2,57,56.0,0
65287,Female,frequent,68,offline,handicapped-class,358.40000000000003,4,3,3,3,4,4,3,3,3,3,4,0,0.0,0
93553,Male,non-frequent,27,online,first-class,1150.4,2,2,4,3,2,3,4,3,4,4,3,0,0.0,0
8003,Male,frequent,21,offline,first-class,536.0,5,2,3,3,2,3,5,2,5,3,3,0,7.0,0
52963,Female,frequent,41,online,first-class,3689.6000000000004,1,1,1,1,2,3,3,3,3,2,4,0,0.0,0
123456,Female,frequent,26,online,first-class,3673.6000000000004,1,1,1,4,3,3,3,4,4,3,3,117,147.0,1
5583,Female,frequent,41,offline,handicapped-class,801.6,3,2,4,5,4,2,5,2,5,4,4,0,0.0,0
107797,Male,non-frequent,21,online,first-class,558.4,2,5,2,3,5,3,4,2,4,5,3,36,33.0,1
47366,Male,frequent,54,online,first-class,958.4000000000001,3,3,3,4,3,2,5,4,5,1,2,0,0.0,0
3387,Female,non-frequent,21,online,second-class,473.6,2,1,4,1,1,1,3,5,4,2,1,0,0.0,0
114047,Female,frequent,14,offline,second-class,817.6,5,2,5,5,2,5,4,4,4,4,5,29,8.0,0
52489,Male,frequent,30,offline,handicapped-class,788.8000000000001,3,3,3,3,3,3,2,1,3,3,3,0,5.0,0
123766,Female,non-frequent,22,online,first-class,964.8000000000001,3,4,3,1,4,1,1,3,4,3,1,0,32.0,0
101731,Male,frequent,47,offline,second-class,1945.6000000000001,3,2,3,5,2,5,3,3,4,3,5,10,0.0,0
116187,Male,frequent,33,offline,second-class,715.2,4,1,3,3,1,3,5,1,2,3,3,9,0.0,0
94497,Female,frequent,32,online,first-class,5120.0,2,2,2,1,1,1,4,4,3,2,1,38,21.0,0
81874,Male,frequent,11,offline,second-class,1680.0,4,4,4,3,4,3,4,3,4,4,3,0,0.0,0
126125,Male,frequent,57,online,first-class,1009.6,1,5,1,5,5,4,2,2,2,5,4,0,0.0,1
116068,Male,frequent,10,offline,second-class,624.0,1,3,3,2,3,3,3,1,4,2,2,21,19.0,0
32486,Female,frequent,34,online,first-class,161.60000000000002,4,4,4,4,2,3,3,3,3,2,4,35,42.0,0
53344,Female,non-frequent,37,online,second-class,2323.2000000000003,4,4,2,5,4,5,2,2,3,2,5,3,0.0,0
107025,Female,non-frequent,36,online,second-class,632.0,2,1,3,3,1,3,3,5,3,4,3,12,21.0,0
85818,Male,frequent,42,offline,second-class,1065.6000000000001,5,3,3,1,3,1,3,2,4,3,1,29,5.0,0
46143,Male,frequent,26,online,first-class,5224.0,1,1,1,2,2,2,4,3,3,3,2,15,17.0,0
54922,Female,frequent,66,offline,handicapped-class,1379.2,5,3,3,4,5,5,3,3,3,3,5,23,9.0,0
35435,Female,frequent,35,offline,second-class,1644.8000000000002,4,4,4,4,5,5,4,5,5,5,5,187,197.0,0
65169,Female,frequent,18,offline,second-class,304.0,4,0,4,5,0,5,2,3,3,1,5,0,0.0,1
47079,Female,frequent,59,offline,second-class,700.8000000000001,5,2,4,5,5,4,5,2,5,5,4,0,0.0,0
87795,Male,frequent,33,online,second-class,342.40000000000003,2,2,2,2,2,2,2,4,4,2,2,168,156.0,0
109256,Male,frequent,62,online,handicapped-class,979.2,5,5,5,2,2,2,3,3,3,2,2,174,177.0,0
122886,Female,frequent,69,offline,second-class,361.6,4,3,3,4,5,4,2,3,1,3,4,0,0.0,0
96554,Male,non-frequent,17,online,handicapped-class,483.20000000000005,0,3,3,4,3,4,1,5,1,3,4,0,0.0,0
34392,Female,frequent,24,online,second-class,1164.8,3,3,3,1,1,3,1,5,3,1,1,0,0.0,0
66755,Male,frequent,17,offline,second-class,1283.2,4,2,3,3,2,5,3,4,5,5,3,0,17.0,0
12050,Female,frequent,69,online,first-class,601.6,5,5,5,2,3,4,2,2,2,4,3,4,0.0,0
58764,Female,non-frequent,21,online,second-class,1608.0,1,1,3,4,1,4,3,4,4,4,4,0,20.0,0
104719,Female,non-frequent,35,online,first-class,2251.2000000000003,3,3,1,3,3,3,3,3,4,3,3,22,0.0,0
115620,Male,non-frequent,65,online,second-class,547.2,1,1,3,4,1,4,3,4,3,1,4,1,0.0,0
26009,Male,frequent,20,online,second-class,680.0,3,0,3,3,0,3,2,3,2,5,3,0,0.0,1
54140,Male,frequent,40,online,first-class,2240.0,2,2,2,3,3,3,4,4,3,3,3,276,255.0,0
3757,Female,frequent,57,offline,handicapped-class,689.6,5,4,4,3,5,4,1,4,1,3,5,0,0.0,0
51763,Female,frequent,26,offline,second-class,417.6,4,1,5,4,1,4,4,2,3,4,4,0,0.0,0
115320,Female,frequent,57,online,second-class,713.6,4,2,4,4,4,3,2,2,2,3,2,8,0.0,0
50303,Male,frequent,59,online,first-class,142.4,3,3,3,4,4,4,4,4,2,4,4,0,0.0,0
102738,Male,frequent,52,offline,second-class,408.0,0,2,1,1,2,1,5,4,4,4,1,0,0.0,0
58473,Female,frequent,49,online,first-class,2531.2000000000003,4,3,4,4,4,4,5,5,5,5,3,0,27.0,1
101092,Male,frequent,33,online,first-class,6305.6,2,2,2,5,5,5,3,5,5,4,5,28,17.0,1
76120,Male,frequent,41,online,first-class,873.6,2,2,2,5,4,5,5,5,5,3,5,0,0.0,1
114064,Female,non-frequent,22,online,second-class,3422.4,2,2,4,4,2,5,4,3,3,4,4,0,0.0,0
22520,Female,frequent,30,online,handicapped-class,132.8,1,5,1,2,2,2,4,3,3,4,2,0,6.0,0
49881,Female,non-frequent,24,online,second-class,174.4,2,4,4,3,4,3,4,4,3,3,3,0,7.0,0
12977,Male,frequent,46,offline,first-class,598.4,2,4,3,1,4,3,4,4,4,4,2,32,21.0,0
120446,Female,frequent,69,offline,second-class,585.6,5,1,3,1,1,1,2,1,4,5,4,61,49.0,0
12478,Male,frequent,26,offline,second-class,307.20000000000005,4,0,4,3,0,5,3,4,5,4,3,0,1.0,0
34480,Female,frequent,12,offline,second-class,425.6,2,4,3,4,4,4,3,1,3,4,4,0,0.0,0
54637,Male,non-frequent,25,online,second-class,1544.0,3,3,5,1,3,1,1,2,5,3,1,0,0.0,0
47081,Female,frequent,39,offline,second-class,1022.4000000000001,5,2,1,2,2,2,5,4,4,4,2,59,41.0,0
35108,Male,non-frequent,27,online,second-class,1510.4,2,2,3,3,2,3,1,4,5,2,3,0,0.0,0
88268,Male,frequent,29,online,first-class,3086.4,5,2,5,3,3,3,4,4,4,4,3,20,13.0,1
33909,Male,frequent,51,online,first-class,2628.8,4,4,4,5,4,3,1,1,1,3,1,0,0.0,0
62782,Female,frequent,21,online,first-class,3915.2000000000003,4,2,4,1,1,1,1,1,4,1,1,4,3.0,0
70112,Female,frequent,30,online,first-class,4472.0,1,1,1,2,2,2,2,5,4,3,2,35,38.0,0
92606,Female,frequent,29,offline,second-class,3452.8,4,1,4,4,1,4,5,5,5,4,4,57,41.0,0
103852,Female,frequent,60,online,first-class,771.2,4,4,4,2,3,3,3,4,3,3,3,171,149.0,0
125764,Female,non-frequent,24,online,second-class,1588.8000000000002,1,1,1,2,1,2,4,3,5,3,2,0,0.0,0
28137,Female,frequent,24,online,second-class,1396.8000000000002,1,1,1,1,1,2,1,2,3,3,1,51,54.0,0
33256,Female,frequent,29,offline,handicapped-class,163.20000000000002,4,3,4,2,3,2,4,3,4,1,2,0,3.0,0
25404,Male,frequent,52,online,second-class,1584.0,4,4,4,2,2,2,3,1,3,2,2,45,101.0,0
98531,Male,frequent,23,offline,second-class,1068.8,5,2,3,2,2,2,4,3,5,5,2,0,0.0,0
120575,Male,frequent,69,offline,handicapped-class,3481.6000000000004,2,2,3,4,2,4,3,4,4,2,4,58,89.0,0
5307,Female,frequent,66,offline,second-class,612.8000000000001,5,2,3,4,5,5,3,2,1,4,4,0,0.0,0
7025,Female,frequent,67,offline,second-class,697.6,4,3,2,3,5,5,1,3,1,5,3,54,55.0,0
94730,Male,frequent,57,online,first-class,2654.4,3,3,3,1,3,3,2,2,2,3,3,12,12.0,0
3164,Male,frequent,7,offline,first-class,936.0,5,1,3,4,1,4,4,5,4,3,4,44,37.0,0
120123,Male,frequent,11,offline,second-class,2521.6000000000004,5,1,2,1,1,1,3,4,5,3,1,0,0.0,0
95865,Female,frequent,41,online,first-class,928.0,2,2,2,4,4,4,3,4,3,3,3,3,7.0,1
90383,Female,frequent,26,online,first-class,646.4000000000001,1,1,1,3,3,3,3,4,3,2,3,3,9.0,0
85601,Female,frequent,70,online,first-class,307.20000000000005,2,2,2,3,3,4,3,3,2,3,3,5,4.0,0
115600,Female,frequent,24,online,first-class,4729.6,2,3,2,5,5,5,5,5,5,5,5,0,0.0,1
29241,Female,frequent,29,online,first-class,1396.8000000000002,3,3,3,5,5,5,5,4,3,2,5,0,0.0,1
4893,Male,frequent,19,offline,handicapped-class,800.0,4,5,3,3,5,3,4,3,5,4,3,0,0.0,0
66185,Female,frequent,25,online,first-class,4136.0,5,5,5,4,4,4,4,3,5,4,4,6,0.0,1
23470,Male,frequent,55,online,second-class,825.6,1,1,1,1,1,1,2,1,4,2,1,37,31.0,0
59025,Male,non-frequent,23,online,second-class,2153.6,3,3,2,3,3,3,5,4,4,5,3,1,0.0,0
43946,Male,non-frequent,30,online,second-class,652.8000000000001,5,1,1,3,1,3,2,1,3,5,3,24,15.0,0
62652,Female,frequent,27,offline,second-class,2790.4,4,1,4,2,1,2,3,3,3,4,2,0,0.0,0
59675,Male,frequent,16,offline,second-class,1259.2,4,2,3,3,2,3,3,4,4,3,3,15,26.0,0
4590,Male,frequent,30,online,first-class,665.6,1,1,1,3,3,3,1,1,4,4,3,0,10.0,0
28212,Male,frequent,51,offline,second-class,1374.4,5,1,1,1,1,1,5,5,5,4,1,0,0.0,0
