ids,bod,ammonium,silicon_dixoide,potassium_dichromate,oxygen_saturation,conduct,nitrogen_dioxide,hardness,nitrate,carbon_dioxide,potassium_permanganate,chlorine,phosphate,oxygen,standard_ph,standard_temperature,38100,57500,55800,59300,29600,33400,25400,19400,50390,37880,17300,49700,34500,30400
634,0.07081588770671099,0.084379477856532,0.346525826431045,0.12432732762966599,4.4201009958088795,2.00693758657095,0.057578154968577995,2.60071752095917,0.6749205577454449,0.0,0.202695477704367,0.134566896601107,0.04210232319036,4.68092059727761,23.421773443404998,1.61679735162601,0,1,0,1,0,0,0,0,0,0,0,0,0,0
635,0.07081588770671099,0.042189738928266,0.31187324378794,0.153018249390358,4.5447362706151795,2.02552034200216,0.0,2.83714638650091,0.6749205577454449,0.0,0.202695477704367,0.14491819633965305,0.02105116159518,4.88804097768813,24.6228900302463,1.499920434641,0,1,1,1,0,0,0,0,0,0,0,0,0,0
636,0.106223831560067,0.029532817249785997,0.31187324378794,0.143454608803461,4.69162784449402,1.87685829855246,0.0,2.67952714280641,0.582885936234702,0.0,0.24323457324524,0.26913379320221303,0.02105116159518,4.97088912985233,25.223448323666897,1.61679735162601,0,1,0,0,1,0,0,0,1,0,0,0,0,0
637,0.07966787367005,0.029532817249785997,0.277220661144836,0.2295273740855369,4.60260264820381,2.48079785006687,0.0,2.44309827726467,0.6749205577454449,0.0,0.175669414010451,0.10351299738546699,0.04210232319036,4.88804097768813,24.0223317368256,1.59731786546184,0,1,0,1,0,0,0,0,0,0,0,0,0,0
638,0.150483761376762,0.05484666060674599,0.207915495858627,0.215181913205191,4.8118118594857995,1.88614967626807,0.057578154968577995,2.7189319537300403,0.429494900383465,0.0,0.324312764326987,0.134566896601107,0.10525580797590099,5.13658543418074,25.223448323666897,1.5583588931335,0,1,0,1,0,0,0,0,0,0,0,0,0,0
639,0.088519859633389,0.012656921678480001,0.38117840907414896,0.315600139367614,4.49132115284105,1.7281962551027599,0.345468929811465,2.67952714280641,0.6749205577454449,0.0,0.18918244585740893,0.09316169764691999,0.5473302014746839,4.72234467335971,24.0223317368256,1.6752358101185199,0,1,0,0,0,0,1,0,0,0,0,0,0,0
640,0.150483761376762,0.09703639953501199,0.277220661144836,0.08607276528207697,4.62931020709088,1.77465314368079,0.0,2.44309827726467,0.5522077290644549,0.0,0.175669414010451,0.175972095555293,0.04210232319036,4.63949652119551,23.7220525901153,2.0648255334018897,0,1,0,0,0,0,0,0,0,0,0,0,0,1
641,0.132779789450084,0.080160503963705,0.277220661144836,0.21996373349864,4.23759934341396,1.76536176596519,0.0,2.79774157557728,0.6442423505751971,0.0,0.175669414010451,0.12421559686256,0.06315348478554,4.80519282552392,24.923169176956602,1.09085122519345,0,1,0,0,0,0,0,0,0,0,1,1,0,0
642,0.115075817523406,0.042189738928266,0.38117840907414896,0.14823642909691,4.9676059529936705,1.7281962551027599,0.0,2.48250308818829,1.07373725095866,0.0,0.256747605092198,0.21737729450948,0.06315348478554,5.26085766242705,24.923169176956602,1.61679735162601,0,1,0,1,1,0,0,1,1,0,0,0,0,0
643,0.07081588770671099,0.084379477856532,0.38117840907414896,0.17692735085760194,4.47351611358301,2.3971754506264102,0.0,3.4676233612788905,1.96340525889584,0.42733955932909706,0.256747605092198,0.24843119372512,0.02105116159518,4.76376874944182,23.7220525901153,1.5778383792976698,1,0,0,0,0,0,0,0,0,0,0,1,0,0
644,0.185891705230117,0.033751791142613,0.554441322289672,0.10998186674932,4.33107579951868,2.65733402666338,0.115156309937155,3.7828618486678796,1.8100142230446001,0.543886711873396,0.202695477704367,0.18632339529383998,0.04210232319036,4.5566483690313,23.7220525901153,1.6752358101185199,0,0,0,0,0,0,0,0,0,0,0,0,1,0
645,0.150483761376762,0.050627686713919005,0.45048357436035796,0.100418226162423,4.5536387902442,2.48079785006687,0.0,3.66464741589701,2.23950912342807,0.0,0.202695477704367,0.289836392679307,0.08420464638072099,4.84661690160602,24.0223317368256,1.5778383792976698,0,1,0,0,0,0,0,0,1,0,1,1,0,0
646,0.088519859633389,0.050627686713919005,0.727704235505194,0.31081831907416496,4.460162334139481,1.87685829855246,0.17273446490573302,3.5070281722025096,1.74865780870411,0.0,0.391877923561776,0.21737729450948,0.04210232319036,4.5980724451134005,23.7220525901153,1.83107169943187,0,1,0,0,0,0,1,0,0,0,0,1,0,1
647,0.15933574734010095,0.046408712821093,0.45048357436035796,0.320381959661063,5.56852602795258,2.8245788255443003,0.0,3.7828618486678796,2.17815270908757,2.05899969494929,0.21620850955132506,0.18632339529383998,0.04210232319036,5.426553966755461,23.421773443404998,2.29857936737192,0,1,0,0,1,0,1,0,1,0,0,0,0,0
648,0.026555957890017,0.10125537342783801,0.45048357436035796,0.129109147923115,3.9349136760272403,2.99182362442521,0.057578154968577995,3.7828618486678796,1.77933601587435,0.349641457632898,0.202695477704367,0.24843119372512,0.04210232319036,4.0181353799639705,23.7220525901153,1.90898964408854,0,1,1,1,0,0,1,0,1,0,0,1,1,0
649,0.088519859633389,0.08859845174935901,0.554441322289672,0.105200046455871,4.40229595655084,2.8896184695535396,0.0,3.74345703774425,1.90204884455534,0.9712262712024928,0.256747605092198,0.227728594248027,0.04210232319036,4.5980724451134005,24.322610883536,1.7336742686110205,0,1,0,0,0,0,1,0,1,0,1,0,0,0
650,0.09737184559672801,0.029532817249785997,0.415830991717254,0.076509124695179,4.78955556041325,2.43434096148883,0.057578154968577995,3.34940892850802,1.90204884455534,0.42733955932909706,0.175669414010451,0.21737729450948,0.04210232319036,4.84661690160602,23.7220525901153,1.98690758874522,0,0,1,0,0,0,1,0,0,0,0,0,0,0
651,0.115075817523406,0.084379477856532,0.173262913215522,0.31081831907416496,5.6620024840573,2.48079785006687,0.0,3.62524260497338,1.28848470115039,0.0,0.28377366878611304,0.227728594248027,0.02105116159518,5.67509842324808,24.923169176956602,2.0648255334018897,0,0,1,1,1,0,1,1,1,0,0,1,0,0
652,0.053111915780034,0.11813126899914501,0.554441322289672,0.37298198288899803,4.3844909172928,3.08473740158127,0.057578154968577995,3.7828618486678796,1.1044154581289098,0.0,0.37836489171481796,0.227728594248027,0.02105116159518,3.60389461914294,25.523727470377196,3.9153767189979294,0,1,0,1,0,0,1,0,1,0,0,0,0,0
653,0.026555957890017,0.10125537342783801,0.6237464875758809,0.157800069683807,5.354865556856081,3.08473740158127,0.057578154968577995,4.09810033605687,1.1657718724694,0.0,0.29728670063307105,0.227728594248027,0.04210232319036,4.76376874944182,25.223448323666897,3.11671778626701,0,1,1,1,1,0,1,0,1,0,1,0,0,1
654,0.16818773330343895,0.029532817249785997,0.415830991717254,0.153018249390358,4.78065304078423,2.65733402666338,0.115156309937155,3.90107628143875,1.1657718724694,0.0,0.28377366878611304,0.30018769241785304,0.08420464638072099,4.929465053770231,25.223448323666897,1.83107169943187,0,1,1,1,0,0,1,0,1,0,0,0,0,0
655,0.07966787367005,0.029532817249785997,0.727704235505194,0.143454608803461,4.89193453614699,2.62945989351657,0.115156309937155,3.7828618486678796,1.31916290832064,0.0,0.256747605092198,0.196674695032387,0.04210232319036,4.26667983645658,25.523727470377196,3.3115126479087,0,1,1,0,0,0,1,0,0,0,0,1,0,0
656,0.177039719266778,0.063284608392399,0.173262913215522,0.35863652200865204,5.239132801678808,2.75024780381945,0.057578154968577995,3.42821855035526,0.8589898007669291,0.0,0.31079973248002896,0.24843119372512,0.04210232319036,5.59225027108387,25.223448323666897,1.5583588931335,0,1,1,1,0,1,1,0,0,0,0,0,0,0
657,0.07966787367005,0.012656921678480001,0.554441322289672,0.315600139367614,5.2257790222352805,2.62016851580096,0.287890774842888,4.09810033605687,1.31916290832064,0.0,0.324312764326987,0.134566896601107,0.06315348478554,4.5566483690313,25.8240066170876,3.3115126479087,0,0,1,0,0,0,0,1,0,0,0,1,0,0
658,0.09737184559672801,0.029532817249785997,0.45048357436035796,0.425582006116934,4.89193453614699,2.79670469239748,0.057578154968577995,3.94048109236237,1.5952667728528702,0.0,0.28377366878611304,0.258782493463667,0.04210232319036,4.14240760821028,23.7220525901153,3.6037049403712302,0,1,1,1,0,0,1,0,0,0,0,1,0,0
659,0.12392780348674501,0.029532817249785997,1.62867138422591,0.425582006116934,4.33552705933319,2.36930131747959,0.17273446490573302,3.31000411758439,2.1167962947470804,0.0,0.24323457324524,0.238079893986573,0.336818585522882,4.14240760821028,24.6228900302463,2.4738947428494398,0,0,1,1,0,0,1,0,0,0,0,1,0,0
660,0.141631775413423,0.029532817249785997,1.03957747929313,0.205618272618294,4.0862565097206005,2.6759167820946,0.115156309937155,3.8222666595915,2.2088309162578197,1.2431696271391899,0.21620850955132506,0.20702599477093306,0.12630696957108098,4.14240760821028,23.421773443404998,1.96742810258105,0,1,0,0,0,0,0,0,0,0,0,0,0,0
661,0.132779789450084,0.046408712821093,0.900967148720717,0.16258188997725598,4.52693123135714,3.1126115347280896,0.057578154968577995,3.7828618486678796,2.63832581664128,3.41871647463278,0.21620850955132506,0.258782493463667,0.04210232319036,4.39095206470289,23.421773443404998,2.33753833970026,0,1,0,0,1,0,0,0,1,0,0,1,0,0
662,0.106223831560067,0.042189738928266,0.69305165286209,0.24865465525933197,4.35778335840574,2.02552034200216,0.057578154968577995,3.5858377940497594,2.33154374493881,0.0,0.21620850955132506,0.32089029189494706,0.12630696957108098,4.43237614078499,23.421773443404998,1.94794861641688,0,0,0,0,0,0,1,0,0,1,0,1,1,1
663,0.09737184559672801,0.08859845174935901,0.866314566077612,0.210400092911743,4.5758950893167505,2.7781219369662704,0.0,3.54643298312613,2.14747450191732,1.3597167796834901,0.256747605092198,0.196674695032387,0.02105116159518,4.5980724451134005,23.421773443404998,2.04534604723772,0,0,0,0,1,0,0,0,1,1,0,1,0,0
664,0.185891705230117,0.025313843356960002,0.554441322289672,0.14823642909691,4.86077571744542,2.2763875403235296,0.057578154968577995,3.23119449573714,1.84069243021485,0.699282915265795,0.21620850955132506,0.175972095555293,0.14735813116626098,5.01231320593443,23.421773443404998,1.83107169943187,0,0,0,1,0,0,1,0,0,0,0,1,1,0
665,0.088519859633389,0.084379477856532,1.03957747929313,0.239091014672435,3.46308013568914,3.4563925102055197,0.057578154968577995,4.05869552513324,2.17815270908757,1.3597167796834901,0.3378257961739439,0.35194419111058706,0.04210232319036,3.43819831481453,22.520936003274002,2.14274347805857,0,0,0,0,0,0,1,0,0,0,1,1,1,1
666,0.150483761376762,0.046408712821093,0.831661983434508,0.138672788510012,4.47351611358301,2.95465811356278,0.0,3.66464741589701,1.8713706373851002,2.05899969494929,0.18918244585740893,0.21737729450948,0.02105116159518,4.39095206470289,22.8212151499843,2.24014090887941,0,0,0,0,0,0,1,0,0,0,1,0,1,0
667,0.12392780348674501,0.10125537342783801,0.38117840907414896,0.306036498780717,5.00321603150975,2.74095642610384,0.057578154968577995,3.8222666595915,2.30086553776856,0.0,0.324312764326987,0.34159289137203996,0.08420464638072099,5.01231320593443,23.421773443404998,2.0648255334018897,0,0,0,1,0,0,0,0,1,1,0,1,0,0
668,0.09737184559672801,0.12235024289197098,0.45048357436035796,0.6551093802024721,4.75839674171168,3.00111500214082,0.17273446490573302,3.7040522268206297,1.71797960153386,0.0,0.405390955408733,0.34159289137203996,0.168409292761441,3.8938631517176603,25.523727470377196,3.95433569132627,0,0,0,0,0,0,1,1,1,0,1,0,0,0
669,0.177039719266778,0.050627686713919005,0.242568078501731,0.320381959661063,5.43498823351727,2.8245788255443003,0.17273446490573302,3.7040522268206297,2.27018733059831,0.0,0.36485185986786,0.414051989541867,0.10525580797590099,5.26085766242705,25.523727470377196,2.35701782586443,0,0,1,1,1,1,0,1,1,0,1,0,0,0
670,0.177039719266778,0.050627686713919005,0.589093904932776,0.157800069683807,4.49132115284105,4.12537170572917,0.287890774842888,3.74345703774425,1.77933601587435,0.0,0.081078191081747,0.569321485620067,0.23156277754698198,3.85243907563556,23.7220525901153,3.46734853722205,0,0,1,1,0,0,1,1,0,0,1,0,0,0
671,0.3363754666068789,0.13500716457045098,0.173262913215522,0.377763803182447,5.4616957924043295,3.15906842330612,0.287890774842888,4.05869552513324,1.77933601587435,0.0,0.351338828020902,0.71423968195972,0.21051161595180198,5.550826195001769,23.7220525901153,1.94794861641688,1,0,1,1,0,0,1,1,0,0,1,1,0,0
672,0.185891705230117,0.042189738928266,0.69305165286209,0.38732744376934497,4.88303201651797,2.54583749407611,0.287890774842888,3.7040522268206297,1.84069243021485,0.0,0.28377366878611304,0.32089029189494706,0.7367906558313051,4.14240760821028,23.7220525901153,3.5842254542070604,0,0,1,1,0,0,0,1,0,0,0,0,0,1
673,0.07966787367005,0.164539981820237,1.17818780986555,0.32994560024796,4.60260264820381,3.121902912443701,0.115156309937155,4.13750514698049,2.5462911951305403,0.0,0.256747605092198,0.382998090326227,0.14735813116626098,4.80519282552392,24.0223317368256,1.7336742686110205,0,1,0,0,1,1,0,1,1,0,1,0,1,0
674,0.239003621010151,0.080160503963705,0.831661983434508,0.17692735085760194,4.40674721636535,3.251982200462181,0.345468929811465,4.17690995790411,1.4418757370016295,0.0,0.351338828020902,0.49686238745024,0.336818585522882,4.0181353799639705,24.6228900302463,2.88296395229698,0,0,0,0,0,1,0,1,0,0,1,0,0,1
675,0.09737184559672801,0.07172255617805201,0.346525826431045,0.13389096821656402,4.6204076874618485,1.9140238094148896,0.0,2.67952714280641,2.02476167323633,0.0,0.175669414010451,0.196674695032387,0.04210232319036,4.97088912985233,22.520936003274002,1.499920434641,0,0,0,0,0,0,0,0,1,0,0,0,0,0
676,0.141631775413423,0.046408712821093,0.415830991717254,0.119545507336217,4.73614044263913,2.15559963002065,0.0,2.83714638650091,1.84069243021485,2.05899969494929,0.14864335031653605,0.165620795816747,0.04210232319036,5.05373728201654,24.6228900302463,1.5583588931335,1,0,0,0,1,0,0,0,0,0,0,1,0,0
677,0.026555957890017,0.12235024289197098,0.415830991717254,0.17214553056415302,3.9571699750997995,2.24851340717671,0.0,2.9553608192717795,1.5952667728528702,0.0,0.24323457324524,0.165620795816747,0.02105116159518,4.18383168429238,24.923169176956602,1.6362768377901795,0,0,0,0,0,0,0,0,1,0,0,1,0,0
678,0.09737184559672801,0.037970765035438996,0.415830991717254,0.076509124695179,4.64266398653441,1.87685829855246,0.0,2.64012233188279,2.02476167323633,0.0,0.18918244585740893,0.165620795816747,0.06315348478554,5.05373728201654,24.923169176956602,1.40252300382015,0,0,0,0,1,0,0,0,1,0,0,1,0,0
679,0.053111915780034,0.029532817249785997,0.415830991717254,0.21996373349864,4.70053036412304,2.33213580661717,0.0,2.83714638650091,1.53391035851237,0.0,0.202695477704367,0.18632339529383998,0.04210232319036,5.05373728201654,25.523727470377196,1.499920434641,0,0,0,0,1,0,0,0,0,0,0,1,0,0
680,0.212447663120134,0.09281742564218501,0.45048357436035796,0.583382075800741,4.88303201651797,2.2020565185986802,0.057578154968577995,2.9947656301954,1.9940834660660904,0.0,0.405390955408733,0.24843119372512,0.08420464638072099,5.13658543418074,23.1214942966947,1.6752358101185199,0,0,0,0,0,1,1,1,1,1,1,1,0,0
681,1.8412130803745,0.08859845174935901,0.762356818148299,1.23370963570976,3.50314147401973,2.04410309743337,0.575781549685776,3.23119449573714,1.62594498002312,0.0,0.878347070052256,0.7763474803910001,0.21051161595180198,3.31392608656822,24.6228900302463,2.55181268750611,0,0,0,0,0,1,1,1,0,0,1,1,0,0
682,1.15075817523406,0.14344511235610402,0.7970094007914029,1.74536440710877,3.20935832626204,3.02898913528763,0.17273446490573302,3.5070281722025096,0.7362769720859399,0.0,2.09451993627846,0.6521318835284399,0.08420464638072099,2.9411094018293,24.322610883536,2.8440049799686498,1,0,0,0,0,1,1,1,0,0,0,1,0,0
683,0.256707592936829,0.19829177296285,0.727704235505194,0.4686183887579721,4.36223461822025,3.06615464615006,1.2091412543401299,3.4676233612788905,2.27018733059831,0.0,0.8378079745113821,0.40370068980332,0.6315348478554039,4.10098353212817,25.223448323666897,2.61025114599862,0,0,0,0,0,0,1,1,0,1,1,0,0,1
684,0.787826750737164,0.13500716457045098,0.762356818148299,0.58816389609419,4.259855642486509,2.51796336092929,0.23031261987431,3.2705993066607704,1.9940834660660904,0.0,1.09455557960358,0.393349390064773,0.06315348478554,4.30810391253869,25.8240066170876,1.98690758874522,0,1,1,0,0,0,1,0,1,0,1,1,0,0
685,0.557675115690352,0.2362625379982901,0.762356818148299,1.2671823777639,3.20935832626204,3.93025277370144,0.6909378596229311,3.31000411758439,2.27018733059831,0.699282915265795,1.8647983948801696,1.1075890720244899,0.5052278782843239,2.65114086925458,23.1214942966947,3.85693826050542,0,0,0,0,0,0,1,1,0,1,0,1,0,0
686,1.05338632963733,0.10547434732066499,0.589093904932776,1.09503684719975,3.3918599786569703,2.59229438265414,0.7485160145915091,3.1523848738898996,1.1964500796396498,0.0,1.02699042036879,0.71423968195972,0.21051161595180198,3.10680570615771,23.421773443404998,2.8440049799686498,0,0,0,0,0,0,0,1,0,0,0,1,0,0
687,0.28326355082684496,0.029532817249785997,0.69305165286209,0.411236545236588,4.85632445763091,2.86174433640672,0.115156309937155,3.3888137394316398,1.8100142230446001,0.0,0.3378257961739439,0.289836392679307,0.06315348478554,5.26085766242705,25.8240066170876,1.44148197614849,0,0,0,0,1,0,1,1,0,1,0,0,0,0
688,1.05338632963733,0.046408712821093,0.45048357436035796,1.41541880686081,2.01642069597324,2.75953918153505,0.23031261987431,3.54643298312613,0.4601731075537121,1.3597167796834901,1.0810425477566201,1.2214533691485099,0.48417671668914297,1.8640834236946202,22.8212151499843,2.76608703531197,0,0,0,1,0,1,0,1,0,1,0,0,0,0
689,0.867494624407214,0.07172255617805201,0.48513615700346296,1.16198233130803,4.74504296226815,2.8524529586911203,0.287890774842888,3.54643298312613,0.429494900383465,0.0,0.97293829298096,0.40370068980332,0.673637171045765,3.9352872277997597,24.322610883536,3.8179792881770895,0,0,0,0,0,1,1,1,0,0,0,1,0,0
690,0.318671494680201,0.037970765035438996,1.87123946272764,0.65989120049592,6.74365861898334,3.63292868680204,3.3395329881774996,4.88619655452934,1.2578064939801499,0.0,0.37836489171481796,1.8114774542456693,0.842046463807206,5.550826195001769,24.923169176956602,3.89589723283376,0,0,1,1,0,0,1,1,0,0,1,0,0,1
691,0.132779789450084,0.042189738928266,0.866314566077612,0.105200046455871,4.89193453614699,2.36930131747959,0.0,3.5070281722025096,1.4418757370016295,0.0,0.18918244585740893,0.196674695032387,0.02105116159518,5.302281738509151,24.322610883536,1.44148197614849,0,0,1,1,0,0,1,0,1,0,1,0,0,0
692,0.09737184559672801,0.037970765035438996,0.727704235505194,0.100418226162423,5.02547233058231,2.3878840729107997,0.0,3.3888137394316398,0.9817026294479192,0.0,0.256747605092198,0.32089029189494706,0.02105116159518,5.26085766242705,25.523727470377196,1.7141947824468502,0,0,1,1,0,0,1,0,1,0,0,0,0,0
693,0.04425992981669498,0.029532817249785997,0.866314566077612,0.196054632031397,4.70053036412304,2.42504958377323,0.057578154968577995,3.42821855035526,0.7976333864264351,0.0,0.18918244585740893,0.11386429712401301,0.02105116159518,4.18383168429238,24.6228900302463,3.11671778626701,0,0,1,1,0,1,1,0,0,0,1,0,0,0
